ResponseID,ResponseSet,Name,Status,Finished,ResponseID2,Q_TotalDuration,inst_bar,inst_crab,inst_barb,inst_mat,mobcheck,meta_1_TEXT,meta_2_TEXT,meta_3_TEXT,meta_4_TEXT,meta_5_TEXT,meta_6_TEXT,meta_7_TEXT,consent,t_consent_1,t_consent_2,t_consent_3,t_consent_4,landing,t_landing_1,t_landing_2,t_landing_3,t_landing_4,inst1,inst1_t_1,inst1_t_2,inst1_t_3,inst1_t_4,inst_title,inst_BAR,inst_CRAB,inst_BARB,inst_MAT,inst2_t_1,inst2_t_2,inst2_t_3,inst2_t_4,cat_t_1,cat_t_2,cat_t_3,cat_t_4,Q52,cat_b,cat_c,Q58,Q207,eise_t_1,eise_t_2,eise_t_3,eise_t_4,Q47,eise_b,eise_c,Q212,Q263,demi_t_1,demi_t_2,demi_t_3,demi_t_4,Q265,demi_b,demi_c,Q268,Q287,lnpk_t_1,lnpk_t_2,lnpk_t_3,lnpk_t_4,Q289,lnpk_b,lnpk_c,Q292,Q299,mpeh_t_1,mpeh_t_2,mpeh_t_3,mpeh_t_4,Q301,mpeh_b,mpeh_c,Q304,Q305,nwsr_t_1,nwsr_t_2,nwsr_t_3,nwsr_t_4,Q307,nwsr_b,nwsr_c,Q310,Q353,woln_t_1,woln_t_2,woln_t_3,woln_t_4,Q355,woln_b,woln_c,Q358,Q159,adv_inst,adv_inst_t_1,adv_inst_t_2,adv_inst_t_3,adv_inst_t_4,advice,adv_t_1,adv_t_2,adv_t_3,adv_t_4,Q169,Q16,prev_exp,prev_last,prev_first,rel_exp,rel_skill,avg_perf_1_TEXT,prev_freq,input,input_TEXT,browser,browser_TEXT,adv_imp_1,animals,animals_t_1,animals_t_2,animals_t_3,animals_t_4,Q107,age,gender,catch,catch_TEXT,language,language_TEXT,bugreport,hyp,comments,HITcode,DO.BR.FL_3,exclude,participant,Exclude,Exclude_why,cat_s,eise_s,demi_s,lnpk_s,mpeh_s,nwsr_s,woln_s,b1,b2,b3,b4,b5,b6,s1,s2,s3,s4,s5,s6,advisor_mean,advisor_var,advisor_sd,advisor_median,advice_wordcount,animals_wordcount
R_di3ZbF0vQwz4sKJ,Default Response Set,Anonymous,0,1,R_di3ZbF0vQwz4sKJ,697,1,0,0,0,NA,Chrome,46.0.2490.86,Windows NT 6.3,1680x1050,19.0.0,1,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,0,0,3.915,0,1,0,0,3.561,0,1,0,0,12.096,0,1,1,1,1,1,3.443,20.986,22.731,5,16.191,16.191,17.182,1,1,1,9vYQbdKu3E  ,1,1,65.595,65.595,66.91,1,1,1,YtG9DEE0y8  ,1,1,64.522,65.802,66.932,2,1,1,nVm8q4EyNr  ,1,1,65.779,65.779,66.876,1,1,1,zZRSOaeIoy  ,1,1,64.878,64.878,65.873,1,1,1,rYkmpjGxfi  ,1,1,64.897,64.897,66.276,1,1,1,gEv6K2Kw1W  ,1,1,64.808,64.808,66.219,1,1,1,riT5cEST1c  ,1,1,1,0,0,16.62,0,"Use a computer mouse instead of a trackpad, it's more accurate at making selections and moving quickly between the letters. Also, there's no rule against finding the same word twice on a board, as long as it's made up of different letters than the first time you found it.",1.299,1.299,50.264,1,1,1,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,I was less experienced than most people,I was as skilled as most people,15,I never play word-finding games,"With a computer mouse<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_b2S1XUhyOM6jiQd"" style=""width: 150px; height: 150px;"" /> / <hr />",,Google Chrome,NA,60,"Bear, raccoon, deer, antelope, lion, tiger, panther, cat, dog, wolf, coyote, elephant, trout, salmon, sea bass, goldfish, beta fish, pigeon, eagle, hawk, falcon, squirrel, chipmunk, rabbit, gazelle, ant, bee, hornet, wasp, mosquito, rat, mole, vole, owl, ",2.353,2.353,65.004,1,1,26,Male,Other,orange,"Yes, I only spoke English growing up",,nope,Understanding language?,,1,lnpk|demi|woln|eise|mpeh|nwsr,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_doLurF8Pfym52cF,Default Response Set,Anonymous,0,1,R_doLurF8Pfym52cF,782,0,1,1,0,NA,Chrome,46.0.2490.86,Windows NT 6.1,1366x768,19.0.0,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,0,0,8.393,0,1,0,0,5.912,0,1,8.539,8.933,12.274,2,1,1,1,1,1,44.066,74.987,78.6,5,19.316,19.316,21.808,1,1,1,NA,1,1,71.233,71.233,73.698,1,1,1,NA,1,1,67.216,67.216,69.21,1,1,1,NA,1,1,66.724,66.724,68.764,1,1,1,NA,1,1,64.908,64.908,67.573,1,1,1,NA,1,1,67.015,67.015,69.443,1,1,1,NA,1,1,66.483,66.483,68.716,1,1,1,NA,1,1,1,0,0,16.052,0,You will have a time limit to find words so be as quick as possible. / Even short words qualify. / The same words qualify as long as you use different letters in the block. ,0.762,0.762,38.552,1,1,1,"No, I've never played any version of this game before",NA,NA,I was as experienced as most people,I was as skilled as most people,6,Less than once a year,"With a computer mouse<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_b2S1XUhyOM6jiQd"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Mozilla Firefox,NA,67,"Giraffe, dog, cat, monkey, ape, bug, bird, dove, opossum, squirrel, chipmunk, blue jay, lion, tiger, black bear, grizzley bear, kangaroo, wombat, mouse, rat, shew, ",3.108,58.98,64.98,5,1,35,Female,Other,orange,"Yes, I only spoke English growing up",NA,No,I am not sure,NA,1,eise|woln|lnpk|demi|nwsr|mpeh,NA,ad51,NA,NA,1,3,9,5,6,8,6,eise_s,woln_s,lnpk_s,demi_s,nwsr_s,mpeh_s,3,6,5,9,8,6,6.166666667,4.566666667,2.136976057,6,33,24
R_PCfuqNGshEFXgpb,Default Response Set,Anonymous,0,1,R_PCfuqNGshEFXgpb,713,0,0,0,0,NA,Chrome,45.0.2454.101,Windows NT 10.0,1920x1080,19.0.0,1,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36",1,0,0,2.439,0,1,2.027,2.027,3.911,1,1,0.651,0.651,10.443,1,1,1,1,1,1,5.261,13.147,15.013,4,15.754,19.282,21.376,2,1,1,NA,1,1,72.948,73.468,75.45,2,1,1,NA,1,1,70.194,70.194,72.092,1,1,1,NA,1,1,64.925,65.251,67.285,2,1,1,NA,1,1,66.946,66.946,69.392,1,1,1,NA,1,1,66.509,66.509,69.533,1,1,1,NA,1,1,66.029,66.029,68.001,1,1,1,NA,1,1,1,13.67,13.67,16.255,1,"Be careful dragging the cursor in this game. It is not very accurate. Also, it does not matter how long the words are. For maximum points, stick to 3-letter words if possible.",0.814,0.814,30.962,1,1,1,"Yes, I've played some version of this game before",Within the last year,More than 5 years ago,I was as experienced as most people,I was as skilled as most people,7,A few times a year,"With a computer mouse<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_b2S1XUhyOM6jiQd"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Google Chrome,NA,60,"Dog, cat, horse, chicken, cow, snake, lizard, otter, seal, whale, dolphin, fish, crawdad, lobster, crab, blowfish, tiger, lion, antelope, monkey, spider monkey, howler monkey, cougar, bird, eagle, wolf, mountain lion, ",2.642,2.642,65.001,1,1,29,Male,Other,orange,"Yes, I only spoke English growing up",NA,The dragging mechanism is not very accurate.,How people interpret letters and words,NA,1,eise|demi|mpeh|nwsr|lnpk|woln,NA,ad19,NA,NA,1,19,17,22,24,14,19,eise_s,demi_s,mpeh_s,nwsr_s,lnpk_s,woln_s,19,17,24,14,22,19,19.16666667,12.56666667,3.544949459,19,32,30
R_pEPQbsl99Z2IYqR,Default Response Set,Anonymous,0,1,R_pEPQbsl99Z2IYqR,1418,0,0,0,0,NA,Safari,9.0.1,Macintosh,1280x800,19.0.0,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.2.7 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.7",1,0,0,12.648,0,1,0,0,4.371,0,1,9.726,9.726,17.941,1,1,1,1,1,1,7.338,26.266,30.486,4,12.069,28.13,37.828,2,1,1,NA,1,1,69.684,69.684,72.648,1,1,1,NA,1,1,70.833,70.833,74.902,1,1,1,NA,1,1,70.559,70.559,73.47,1,1,1,NA,1,1,69.335,69.335,72.006,1,1,1,NA,1,1,69.088,69.088,72.397,1,1,1,NA,1,1,71.47,71.47,74.257,1,1,1,NA,1,1,1,0,0,120.736,0,"Keep your fingers moving; look for common suffixes, e.g., -ear, -art, -are so that you can add a letter before them (e.g., -art, could be dart, part, etc); continuously scan back and forth, up and down.  Make sure your touch pad or mouse are smooth and easy to use so you don't accidentally flow onto a letter you don't want because you can't go backwards.  If you see a Q but no U, obviously don't click on it. Scan for common letters as well.  Look for the most commonly used words, like ""and"".  Most importantly, the more you play, the better you will get.  And take your time - if you rush, you'll be putting pressure on yourself and you will not find as many words as you are capable of.",0.837,445.022,448.278,33,1,1,"Yes, I've played some version of this game before",Within the last week,More than 5 years ago,I was as experienced as most people,I was as skilled as most people,8,A few times a week,"With a trackpad<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_56WYyxpIN9rhHhz"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Safari,NA,30,dog cat lion elephant raccoon groundhog squirrel monkey chipmunk skunk cheetah ferret guinea pig hyena tiger bear coyote,1.673,1.673,65.009,1,1,60,Female,Other,orange,"Yes, I only spoke English growing up",NA,none,hand-eye coordination ,it was fun; I enjoy word games,1,lnpk|nwsr|demi|woln|eise|mpeh,NA,ad52,NA,NA,1,13,17,14,15,17,19,lnpk_s,nwsr_s,demi_s,woln_s,eise_s,mpeh_s,14,17,17,19,13,15,15.83333333,4.966666667,2.228601953,16,130,18
R_Qn1gqkPyMHNsk93,Default Response Set,Anonymous,0,1,R_Qn1gqkPyMHNsk93,979,0,0,0,0,NA,Chrome,43.0.2357.130,Linux i686,1360x768,18.0.0,1,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36",1,0,0,19.538,0,1,0,0,3.28,0,1,0,0,18.219,0,1,1,1,1,1,3.944,24.264,26.026,7,7.18,24.671,26.949,2,1,1,NA,1,1,2.189,70.628,72.415,4,1,1,NA,1,1,5.049,74.824,78.488,2,1,1,NA,1,1,1.364,72.626,76.081,3,1,1,NA,1,1,2.865,72.329,74.369,3,1,1,NA,1,1,1.27,70.558,72.493,3,1,1,NA,1,1,3.236,72.805,74.71,3,1,1,NA,1,1,1,0,0,18.591,0,"You'll be surprised at how many words you can find. Going diagonally then across and then down, I found up to six letter words. It's pretty fun to try to find the longest word. ",2.358,2.358,134.409,1,1,1,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,I was as experienced as most people,I was as skilled as most people,10,Less than once a year,"With a trackpad<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_56WYyxpIN9rhHhz"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Google Chrome,NA,37,"pig,horse,dog,cat,elephant,zebra,snake,gorilla,donkey,lion,tiger,rhino,hippo,bird,chicken",3.866,3.866,65.004,1,1,38,Male,Other,orange,"Yes, I only spoke English growing up",NA,No glitches. Everything worked perfectly.,Intelligence? Giving advice? Don't know.,Thanks!,1,demi|woln|lnpk|nwsr|mpeh|eise,NA,ad20,NA,NA,1,6,9,10,10,14,11,demi_s,woln_s,lnpk_s,nwsr_s,mpeh_s,eise_s,9,11,10,14,10,6,10,6.8,2.607680962,10,34,1
R_RfpLwm1E5D8JQRP,Default Response Set,Anonymous,0,1,R_RfpLwm1E5D8JQRP,2256,1,1,0,0,NA,Chrome,46.0.2490.86,Windows NT 6.1,1024x768,19.0.0,1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,0,0,318.141,0,1,0,0,7.262,0,1,0,0,92.749,0,1,1,1,1,1,13.912,68.769,87.185,4,186.768,187.963,198.694,2,1,1,NA,1,1,83.649,97.321,108.578,4,1,1,NA,1,1,69.83,70.322,79.272,2,1,1,NA,1,1,74.522,75.211,81.65,2,1,1,NA,1,1,77.075,77.846,86.758,2,1,1,NA,1,1,70.41,70.894,77.13,2,1,1,NA,1,1,69.62,70.056,79.286,2,1,1,NA,1,1,1,48.509,52.337,56.584,2,"Try to focus on small words that are three or four letters long because you should be able to find those quicker. Try to focus on the vowels because if I'm not mistaken most words have vowels. Also, try to scan in all different directions to try to put a short word together.",43.162,598.295,609.096,4,1,1,I'm not sure,NA,NA,I was less experienced than most people,I was less skilled than most people,4,Less than once a year,"With a computer mouse<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_b2S1XUhyOM6jiQd"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Google Chrome,NA,20,"lion,tiger,elephant,giraffe,cat,mouse,dog,monkey,zebra,",8.713,8.713,65.004,1,1,39,Male,Other,orange,"Yes, I only spoke English growing up",NA,No.,"Sorry, I have no idea.",NA,1,eise|mpeh|lnpk|nwsr|woln|demi,NA,ad53,NA,NA,1,0,1,2,4,2,3,eise_s,mpeh_s,lnpk_s,nwsr_s,woln_s,demi_s,0,4,2,2,3,1,2,2,1.414213562,2,53,1
R_tSabUIG9LoYkOlj,Default Response Set,Anonymous,0,1,R_tSabUIG9LoYkOlj,1172,1,1,0,0,NA,Chrome,46.0.2490.86,Windows NT 10.0,1366x768,19.0.0,1,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,5.893,8.29,18.792,3,1,0,0,5.967,0,1,2.281,34.857,45.795,2,1,1,1,1,1,1.365,30.693,37.201,6,6.626,28.711,31.612,3,1,1,NA,1,1,2.098,83.112,87.388,3,1,1,NA,1,1,8.17,78.255,81.836,3,1,1,NA,1,1,68.621,68.868,72.105,2,1,1,NA,1,1,1.924,68.761,71.014,3,1,1,NA,1,1,4.19,69.899,72.478,3,1,1,NA,1,1,70.429,70.597,76.769,2,1,1,NA,1,1,1,0,0,78.981,0,Look for small words first.  Look for words within words.  Look for words similar to the ones you just found.  Stick to one area as long as you're finding words quickly.  Look for words that end in -ed or -s if they're on the board.  Stick to areas that have letters that are common.,2.536,91.759,150.797,5,1,1,"No, I've never played any version of this game before",NA,NA,I was as experienced as most people,I was as skilled as most people,10,Less than once a year,"With a computer mouse<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_b2S1XUhyOM6jiQd"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Google Chrome,NA,19,"rat, cat, ape, monkey, snake, bear, mouse, giraffe, zebra, lion, deer, rabbit, squirrel, raccoon, skunk, tiger, cheetah, bird, ",3.326,3.326,65.002,1,1,27,Female,Other,orange,"Yes, I only spoke English growing up",NA,nothing,entertaining,no comments,1,demi|mpeh|woln|lnpk|eise|nwsr,NA,ad71,NA,NA,1,15,9,11,7,14,10,demi_s,mpeh_s,woln_s,lnpk_s,eise_s,nwsr_s,9,7,10,11,15,14,11,9.2,3.033150178,10.5,54,18
R_UQG0tuu7I8pHuBH,Default Response Set,Anonymous,0,1,R_UQG0tuu7I8pHuBH,905,1,1,0,0,NA,Chrome,46.0.2490.86,Windows NT 6.3,1366x768,19.0.0,1,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,18.413,18.413,19.899,1,1,0,0,2.686,0,1,0,0,11.996,0,1,1,1,1,1,8.141,28.551,29.652,8,7.016,35.435,36.706,4,1,1,fHH6TSyl  ,1,1,4.35,73.486,76.494,3,1,1,kBBgDzmMTd  ,1,1,4.546,79.484,80.619,4,1,1, LGTZcjjQM ,1,1,3.07,71.835,74.579,3,1,1, uXPprbVs6U ,1,1,2.459,74.387,79.208,4,1,1,1UhlTsJWHE,1,1,5.496,93.487,95.864,4,1,1,tkbxksgTG2,1,1,2.693,74.223,76.858,3,1,1,RnvrSb3rwu  ,1,1,1,0,0,19.447,0,1. Don't get hung up on finding long words. / 2. It takes a game or two to get used to dragging the mouse around. / 3. Take a deep breath and relax before you start.,1.705,1.705,60.893,1,1,1,"No, I've never played any version of this game before",,,I was as experienced as most people,I was as skilled as most people,6,A few times a year,"With a trackpad<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_56WYyxpIN9rhHhz"" style=""width: 150px; height: 150px;"" /> / <hr />",,Google Chrome,NA,78,"cat, bat, rat, bear, rabbit, deer, tiger, lion, bird, chicken, eagle, monkey, elephant, giraffe, camel, penguin, skunk, woodchuck, squirrel, beaver, dog, ape, chimp",5.728,5.728,65.018,1,1,45,Male,Other,,"Yes, I only spoke English growing up",,no,Working fast under a time limit,it was fun,1,demi|eise|lnpk|woln|mpeh|nwsr,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_VP5XZEPFnJHGAYV,Default Response Set,Anonymous,0,1,R_VP5XZEPFnJHGAYV,951,1,0,0,0,NA,Chrome,46.0.2490.86,Macintosh,1920x1080,19.0.0,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,0,0,9.519,0,1,9.903,9.903,10.594,1,1,0,0,13.477,0,1,1,1,1,1,8.342,114.082,114.538,6,25.044,25.044,27.603,1,1,1,NA,1,1,67.493,69.608,70.201,2,1,1,NA,1,1,68.835,68.835,71.218,1,1,1,NA,1,1,77.125,79.182,79.549,2,1,1,NA,1,1,68.12,68.12,70.254,1,1,1,NA,1,1,68.47,68.47,69.998,1,1,1,NA,1,1,74.222,74.222,76.728,1,1,1,NA,1,1,1,0,0,19.982,0,"Try and look for the plural of a word that you find, or if it's possible to add an 'ed' to the end to get multiple points for a the same base word. Also, make sure you don't rush so you're careful in choosing where you click your mouse, because if you rush and start on the wrong letter then it wastes time. ",4.605,4.605,87.463,1,1,1,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,I was less experienced than most people,I was less skilled than most people,12,Less than once a year,"With a trackpad<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_56WYyxpIN9rhHhz"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Google Chrome,NA,11,"Cat, dog, fox, bird, mouse, horse, goat, pig, cow, sheep, chicken, duck, zebra, lion, tiger, hippopotamus, wildebeest, snake, gopher, rat, earthworm, ladybug, platypus, kangaroo, spider, flamingo",3.693,3.693,65.003,1,1,30,Female,Other,orange,"Yes, I only spoke English growing up",NA,No.,Hmm....I guess testing out how a Boggle type game works on a computer?,NA,1,woln|lnpk|mpeh|demi|eise|nwsr,NA,ad72,NA,NA,1,12,11,13,9,18,10,woln_s,lnpk_s,mpeh_s,demi_s,eise_s,nwsr_s,10,13,9,11,12,18,12.16666667,10.16666667,3.188521078,11.5,63,26
R_ylJc1rEya8euzdL,Default Response Set,Anonymous,0,1,R_ylJc1rEya8euzdL,996,0,1,0,0,NA,Firefox,42,Windows NT 10.0,1366x768,19.0.0,NA,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,1,0,0,6.02,0,1,0,0,3.924,0,1,0,0,36,0,1,1,1,1,1,18.021,33.993,36.755,4,20.276,29.62,33.968,4,1,1,NA,1,1,75.9,76.348,79.335,2,1,1,NA,1,1,16.27,72.028,74.78,3,1,1,NA,1,1,70.58,70.973,73.346,2,1,1,NA,1,1,61.185,73.998,77.3,3,1,1,NA,1,1,58.277,77.951,81.133,6,1,1,NA,1,1,72.186,72.59,75.4,2,1,1,NA,1,1,1,0,0,16.577,0,"Make sure You click on the corner or edge of the tile, if not the game wont accept it and then You get a sorry and look like a complete idiot for makeing a stupid word.",4.716,4.716,55.223,1,1,1,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,I was more experienced than most people,I was more skilled than most people,20,A few times a month,"With a computer mouse<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_b2S1XUhyOM6jiQd"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Mozilla Firefox,NA,50,"cat, dog, squirrel, rhino, giraffe, elephant. snake, turkey, mouse, ferrett, groundhog, fox, horse,",5.498,5.498,65.019,1,1,53,Female,Other,orange,"Yes, I only spoke English growing up",NA,"yes, I had problems with the games and got a sorry quite often.",Not sure actually.,none,1,nwsr|mpeh|eise|demi|lnpk|woln,NA,ad73,NA,NA,1,5,9,5,5,5,7,nwsr_s,mpeh_s,eise_s,demi_s,lnpk_s,woln_s,5,5,5,9,5,7,6,2.8,1.673320053,5,36,13
R_YPR7fZj0Q60nQZP,Default Response Set,Anonymous,0,1,R_YPR7fZj0Q60nQZP,1116,1,0,1,0,NA,Firefox,42,Macintosh,1280x800,19.0.0,1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:42.0) Gecko/20100101 Firefox/42.0,1,0,0,7.568,0,1,0,0,4.291,0,1,0,0,29.412,0,1,1,1,1,1,29.084,65.228,68.4,4,43.578,43.578,48.173,1,1,1,HajHUkFo1k,1,1,68.733,68.733,70.853,1,1,1,VJdC1UCiVo,1,1,68.336,68.336,70.41,1,1,1,YfaHj88uH1,1,1,70.959,72.633,75.29,3,1,1,diKM2flOoh,1,1,82.073,82.073,84.781,1,1,1,g9DM0llhHI,1,1,43.677,90.715,94.656,3,1,1,NVgUoRRDfY,1,1,69.565,70.963,73.682,2,1,1,KqzKcTnNfn,1,1,1,0,0,107.582,0,"be careful with the mouse button, it seems to be not working sometime. / and take a minute to clear your head before starting the next game.",0.928,0.928,55.791,1,1,1,"No, I've never played any version of this game before",,,I was less experienced than most people,I was less skilled than most people,3,Less than once a year,"With a trackpad<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_56WYyxpIN9rhHhz"" style=""width: 150px; height: 150px;"" /> / <hr />",,Mozilla Firefox,NA,60,"cat, dog, elephant, rabbit, cow, buffallo, lion, tiger, giraffe, wolf, horse, ",6.164,6.164,65.002,1,1,19,Male,Other,orange,"No, English is not my native language. My native language is:",Nepali,"yes, when playing from touchpad, sometimes it does not work.",word finding,,1,mpeh|demi|eise|woln|lnpk|nwsr,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
