advisor,participant,ResponseID,Q_TotalDuration,inst1_t_3,inst2_t_3,eise_d,adv_inst_t_3.x,lnpk_d,mpeh_d,woln_d,demi_d,nwsr_d,prev_exp,prev_last,prev_first,prev_freq,adv_exp,adv_skill,adv_help_hyp,adv_imp_hyp,adv_helpf,adv_imp_1,rel_exp,rel_skill,avg_perf_1_TEXT,adv_perf_1_TEXT,input,browser,animals,age,gender,language,condition,exclude,exclude_why,adv_inst_t_3.y,advice,advisor_advice_writing_time,advisor_prev_exp,advisor_prev_last,advisor_prev_first,advisor_rel_exp,advisor_rel_skill,advisor_avg_perf,advisor_prev_freq,advisor_input,advisor_browser,advisor_adv_imp,advisor_animals,animals.wordcount,advisor_age,advisor_gender,advisor_language,advisor_language_TEXT,advisor_bugreport,advisor_hyp,advisor_comments,advisor_DO.BR.FL_3,cat_s,eise_s,demi_s,lnpk_s,mpeh_s,nwsr_s,woln_s,b1,b2,b3,b4,b5,b6,s1,s2,s3,s4,s5,s6,advisor_mean,advisor_var,advisor_sd,advisor_median,advisor_advice_wordcount,advisor_animals_wordcount
ad34,1035,R_2WAUd2lSZceMzcL,1045,25.608,15.782,4,18.143,8,12,8,6,7,"Yes, I've played some version of this game before",Within the last year,More than 5 years ago,A few times a year,They were about as skilled as most people,They were about as skilled as me,NA,NA,6,59,I was as experienced as most people,I was as skilled as most people,6,6,trackpad,Mozilla Firefox,"aardvark, bear, chipmunk, zebra, lion, tiger, walrus, dog, cat, bird, snake, chicken, pig, cow, otter, beaver, mouse, rat, horse, cow,",29,Male,"Yes, I only spoke English growing up",treatment,NA,NA,38.454,"Word length doesn't matter. A three-letter word will give one point, just like a six-letter word. Go for the simpler words. That way you can get more short words in a minute than wasting time looking for longer words.",110.698,"Yes, I've played some version of this game before",Over a year ago,Within the last 5 years,I was as experienced as most people,I was as skilled as most people,10,Less than once a year,mouse,Google Chrome,80,"ant, anteater, zebra, giraffe, cat, dog, lion, antelope, lizard, cheetah / tiger / deer / moo / ",20,28,Female,"Yes, I only spoke English growing up",NA,"Highlighting words diagonally occasionally messed up. I'd be highlighting a word and move to highlight a letter diagonally and instead the letter to the side or vertical would get selected. Or it it would only submit part of my word so one word was submitted with it twice, the beginning of the word and the last word. I wasted a lot of time trying to correct it because I'd already be onto the next word before I realized it, and that would have the last part of the previous word selected too.",Maybe to see if a person could get better at recognizing word patterns if they played several games in a row. I think I was starting to get a little better at the game by the time I was done.,NA,demi|lnpk|nwsr|woln|mpeh|eise,1,10,10,8,12,15,13,demi_s,lnpk_s,nwsr_s,woln_s,mpeh_s,eise_s,10,8,15,13,12,10,11.33333333,6.266666667,2.503331114,11,39,13
ad01,1036,R_BrpswCn4EwnTFVD,986,10.113,32.183,5,27.151,11,7,9,11,10,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,A few times a year,They were about as skilled as most people,They were about as skilled as me,NA,NA,4,39,I was less experienced than most people,I was less skilled than most people,8,15,trackpad,Google Chrome,"zebra, horse, bear, pig, rabbit, racoon, dragon, koala, camel, kangaroo, cat, dog, mouse, hamster, gerbil, owl, raven, fish, crocodile, alligator, swan, duck, chicken, lamb,",35,Female,"Yes, I only spoke English growing up",treatment,NA,NA,16.873,try to look for three letter words since they are easy to find,32.116,"Yes, I've played some version of this game before",Over a year ago,Within the last 3 years,I was as experienced as most people,I was as skilled as most people,10,Less than once a year,mouse,Mozilla Firefox,81,"cat, dog, rat, snake, pig, cow, goat, sheep, wolf, hyena, bear, lion, tiger, fox, elephant, orangutan, chimpanzee, monkey, gorilla, ",24,22,Female,"Yes, I only spoke English growing up",NA,no,assessing vocabulary,NA,nwsr|woln|mpeh|demi|eise|lnpk,1,13,10,11,9,9,6,nwsr_s,woln_s,mpeh_s,demi_s,eise_s,lnpk_s,9,6,9,10,13,11,9.666666667,5.466666667,2.338090389,9.5,13,19
ad67,1037,R_2B9E1mWBVkQjGG7,1172,56.068,124.617,2,17.918,1,4,3,5,5,"Yes, I've played some version of this game before",Within the last year,Within the last year,A few times a year,They were about as skilled as most people,They were about as skilled as me,NA,NA,7,98,I was as experienced as most people,I was as skilled as most people,2,3,mouse,Google Chrome,"cat, dog, kangaroo, lion, money, bird, sheetaa, lizard, snake, cobra,  ",29,Female,"Yes, I only spoke English growing up",treatment,NA,NA,23.349,"Look for words in the puzzles, then drag your mouse to form words. You can not use the same word twice. Each word must be at least 2 letters. You can drag the mouse vertically, horizontally and diagonally to form the words. Your goal is to form as many words in one minute.",53.464,"No, I've never played any version of this game before",NA,NA,I was as experienced as most people,I was as skilled as most people,8,A few times a month,trackpad,Safari,60,"can, dog, mouse, hog, pig, horse, mule, donkey, frog, cow, hamster, fish, guinea pig, rabbit, whale, elephant, monkey, hippo, giraffe, ",10,35,Female,"Yes, I only spoke English growing up",NA,nope,Comprehension when looking at letters.,NA,eise|nwsr|lnpk|woln|demi|mpeh,1,5,11,6,10,13,13,eise_s,nwsr_s,lnpk_s,woln_s,demi_s,mpeh_s,5,13,6,13,11,10,9.666666667,11.86666667,3.444802849,10.5,52,20
ad43,1038,R_CfBfQA1zDzN2otb,974,26.505,50.345,8,22.159,9,11,13,7,11,"No, I've never played any version of this game before",NA,NA,A few times a week,They were about as skilled as most people,They were about as skilled as me,NA,NA,6,85,I was as experienced as most people,I was as skilled as most people,9,12,mouse,Google Chrome,"cat, dog, hippo, rabbit, mouse, giraffe, elephant, alligator, possum, snake, bird, lion, tiger, ",42,Female,"Yes, I only spoke English growing up",treatment,NA,NA,16.379,"Look for short words. If there is an s, er, or ed available look to make combinations like plurals and tenses. Controls are tricky, be patient.",31.272,"Yes, I've played some version of this game before",Within the last month,More than 5 years ago,I was more experienced than most people,I was more skilled than most people,12,A few times a year,mouse,Mozilla Firefox,63,"Elephant, bear, giraffe, cat, dog, cow, goat, sheep, pig, turkey, chicken, bison, monkey, snake, gerbil, rat, mouse, ape, chimpanzee, rhino, hippopotamus, fish, octopus, catfish, squid, crab, lobster, shark, whale, deer, ram, cheetah",13,42,Male,"Yes, I only spoke English growing up",NA,"I thought the controls were very difficult, I struggled to drag the words",NA,NA,woln|demi|mpeh|lnpk|eise|nwsr,1,9,9,6,8,9,18,woln_s,demi_s,mpeh_s,lnpk_s,eise_s,nwsr_s,18,9,8,6,9,9,9.833333333,17.36666667,4.16733328,9,26,32
ad68,1039,R_3EG69JeXC0Mwcdq,864,16.862,30.606,7,16.674,7,5,8,8,7,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,Less than once a year,They were more skilled than most people,They were about as skilled as me,NA,NA,4,19,I was less experienced than most people,I was as skilled as most people,10,20,trackpad,Mozilla Firefox,"giraffe, panther, tiger, lion, bear, cat, lizard, dog, goat, whale, fish, chicken, elephant, monkey, gorilla, worm, lynx, marmoset, duck, eagle, falcon, canary, dinosaur, shark, lobster, ",42,Male,"Yes, I only spoke English growing up",treatment,NA,NA,36.116,"Here's some advice for how to do well on the Word Scramble game.  Look quickly for the available vowels in the game.  Then look for consonants that are adjacent to the vowels.  Try to scan the letters as quickly as possible to come up with words.  Keep a mental track of the words you have already identified, as you will not get credit for duplicate words.  Try to stay calm and not get flustered as the time ticks down.  Just keep scanning the letters in all directions looking for new words until time runs out.    ",291.193,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,I was less experienced than most people,I was less skilled than most people,12,Less than once a year,mouse,Google Chrome,35,"cat, dog, horse, fish, bird, pig, cow, chicken, snake, octopus, seal, whale, llama, monkey, turkey, dolphin, ostrich, emu, gorilla, koala, lion, tiger, ",25,56,Female,"Yes, I only spoke English growing up",NA,No,"I think this study was to see how well you can work and think under pressure, i.e. when you are working on a timed activity.",This was a fun and interesting study.,nwsr|mpeh|woln|eise|demi|lnpk,1,6,5,6,5,7,9,nwsr_s,mpeh_s,woln_s,eise_s,demi_s,lnpk_s,7,5,9,6,5,6,6.333333333,2.266666667,1.505545305,6,95,22
ad26,1040,R_1CpUi6QhldfE1q6,901,16.208,35.719,17,18.282,19,16,20,23,28,"Yes, I've played some version of this game before",Within the last 6 months,Within the last 3 years,A few times a year,They were about as skilled as most people,They were about as skilled as me,NA,NA,7,10,I was as experienced as most people,I was as skilled as most people,15,15,mouse,Google Chrome,"cat, dog, mouse, panda, rat, horse, cow, pig, lamb, cheetah, elephant, penguin, hedghog, chicken, rooster, bird, hamster, rabbit, snake, fr",31,Female,"Yes, I only spoke English growing up",treatment,NA,NA,17.257,Words are centered around the vowels. Try to use as many plurals as possible.,19.433,"Yes, I've played some version of this game before",Within the last 6 months,More than 5 years ago,I was as experienced as most people,I was as skilled as most people,8,A few times a month,trackpad,Google Chrome,10,"dog, cat, horse, cow, sheep, goat, pig, hamster, alligator, crocodile, frog, snake, bird, rat, fox, wolf, lion, giraffe, elephant, hippo, zebra, tiger, ",20,21,Male,"Yes, I only spoke English growing up",NA,NA,I am unsure.,NA,lnpk|eise|mpeh|demi|woln|nwsr,1,13,15,9,8,12,13,lnpk_s,eise_s,mpeh_s,demi_s,woln_s,nwsr_s,9,13,8,15,13,12,11.66666667,7.066666667,2.658320272,12.5,14,22
ad76,1041,R_RQynLGEXLkhxJZf,1049,29.134,50.11,4,17.098,5,6,12,10,12,"No, I've never played any version of this game before",NA,NA,A few times a month,They were more skilled than most people,They were more skilled than me,NA,NA,6,81,I was less experienced than most people,I was less skilled than most people,4,6,trackpad,Google Chrome,"cow, chicken, dog, cat, mouse,rat, bird, sparrow, chickadee, wren, lion, tiger, bear,giraffe,zibra, leopard, cheetah, porpoise,dolphin,whale, puma, bear,",56,Female,"Yes, I only spoke English growing up",treatment,NA,NA,17.384,Build your vocabulary ,43.452,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,I was less experienced than most people,I was less skilled than most people,NA,A few times a month,mouse,Google Chrome,0,"Dog, cat, horse, cow, bird, hawk, snake, goat, chicken, frog, snail, rabbit, ",22,22,Female,"Yes, I only spoke English growing up",NA,NA,NA,NA,lnpk|woln|demi|nwsr|mpeh|eise,1,8,6,6,9,6,7,lnpk_s,woln_s,demi_s,nwsr_s,mpeh_s,eise_s,6,7,6,6,9,8,7,1.6,1.264911064,6.5,3,12
ad37,1042,R_1OwNGQMSbkYlcug,886,177.786,20.236,10,20.903,15,18,23,21,20,I'm not sure,NA,NA,A few times a year,They were about as skilled as most people,They were about as skilled as me,NA,NA,4,56,I was as experienced as most people,I was as skilled as most people,10,15,trackpad,Google Chrome,"zebra, giraffe, horse, cat, dog, pig, cow, lemur, seal, whale, dolphin, chicken, sheep, rhino, tiger, lion, fish, salmon, shark, beetle, ant, slug, sloth, koala, kangaroo, snake, ray, manatee, sea lion, polar bear, grizzly bear, eagle, falcon, hawk, mockingbird, jay, crab, lobster, shrimp, ",30,Male,"Yes, I only spoke English growing up",treatment,NA,NA,17.108,"Go for simple words starting with consonants. Move the mouse slowly and consistently. If it highlights a wrong letter, try clicking on the letter to start over.",69.013,"Yes, I've played some version of this game before",Within the last 6 months,More than 5 years ago,I was as experienced as most people,I was as skilled as most people,7,A few times a year,mouse,Google Chrome,20,"zebra, horse, rabbit, cat, dog, cow, pig, deer, elephant, lion, tiger, bear, antelope, anteater, snake, bird, fish, ",42,26,Female,"Yes, I only spoke English growing up",NA,"No, thank you.",How many words I was able to find in a puzzle.,NA,eise|mpeh|nwsr|woln|lnpk|demi,1,7,12,7,6,4,7,eise_s,mpeh_s,nwsr_s,woln_s,lnpk_s,demi_s,7,6,4,7,7,12,7.166666667,6.966666667,2.639444386,7,27,17
ad46,1043,R_cVoClQpHUYyEM6Z,818,10.126,29.264,11,16.885,18,17,16,13,16,"Yes, I've played some version of this game before",Within the last year,More than 5 years ago,A few times a year,They were more skilled than most people,They were about as skilled as me,NA,NA,7,69,I was more experienced than most people,I was more skilled than most people,10,15,mouse,Google Chrome,"horse, cat, dog, turtle, fish, tiger, lion, beaver, badger, monkey, elephant, cow",48,Male,"Yes, I only spoke English growing up",treatment,NA,NA,16.311,"I would suggest looking for ""s"" in the grid so you can make plurals of the same words. Also If you see letters such as ""eed"" together, you can look for letter to make word with it, like seed, weed, reed, feed. These are a couple quick tips to get more words",101.254,"No, I've never played any version of this game before",NA,NA,I was as experienced as most people,I was as skilled as most people,15,A few times a month,mouse,Google Chrome,60,"tiger, dog, cat, lion, bear, cheetah, zebra, horse, ape, panda, polar bear, giraffe, alligator, crocodile, monkey, pi",12,43,Female,"Yes, I only spoke English growing up",NA,"No, it went quite smoothly",how creative people are with making words,NA,eise|demi|lnpk|mpeh|woln|nwsr,1,16,12,15,19,20,19,eise_s,demi_s,lnpk_s,mpeh_s,woln_s,nwsr_s,16,12,15,19,19,20,16.83333333,9.366666667,3.060501048,17.5,52,17
ad08,1044,R_25GjMz5Ez7r4tW4,1051,64.137,58.639,2,16.247,1,4,3,5,4,"No, I've never played any version of this game before",NA,NA,I never play word-finding games,They were about as skilled as most people,They were more skilled than me,NA,NA,5,31,I was less experienced than most people,I was less skilled than most people,4,6,mouse,Mozilla Firefox,"Dog, cat, giraffe, wolf, triceratops, t-rex, flamingo, parriot, chimpmunk, pug",23,Male,"Yes, I only spoke English growing up",treatment,NA,NA,19.973,"You can always get two words from something if you have an ""S"" to plural it first. ",48.409,"Yes, I've played some version of this game before",Within the last month,More than 5 years ago,I was as experienced as most people,I was as skilled as most people,NA,A few times a month,mouse,Google Chrome,60,"cat, dog, chicken cowm sheep donkey, pig, rabbit, pheasent, deer, bear, wildcat, turkey, boar, giraffe, tiger, cheatah, lion, lizzard, ",10,41,Female,"Yes, I only spoke English growing up",NA,no,if the puzzle game would help improve performance on the animal task. ,NA,demi|mpeh|woln|nwsr|eise|lnpk,1,11,5,9,8,12,10,demi_s,mpeh_s,woln_s,nwsr_s,eise_s,lnpk_s,5,8,10,12,11,9,9.166666667,6.166666667,2.483277404,9.5,17,19
ad70,1045,R_6yB66avo4AI1Ie5,783,11.51,35.028,3,18.358,8,10,9,7,12,"Yes, I've played some version of this game before",Over a year ago,Within the last 3 years,Less than once a year,They were less skilled than most people,They were less skilled than me,NA,NA,3,7,I was as experienced as most people,I was as skilled as most people,12,10,mouse,Google Chrome,"bear, cat, deer, mare, horse, panda, red panda, koala, bird, fish, cow, monkey, rat, guinea pig, porcupine, squirrel, puffer fish, elephant, whale, killer whale, ",26,Prefer not to answer,"Yes, I spoke English and these other languages growing up:",treatment,NA,NA,18.418,"Place the cursor on the beginning letter of the word you want to make. Hold down click and drag it to the other letters of the word. Make sure that all of the letters are touching, they have to be together in the game.",46.21,"No, I've never played any version of this game before",NA,NA,I was less experienced than most people,I was as skilled as most people,5,A few times a month,trackpad,Google Chrome,61,"Lion, bear, dog, cat, giraffe, cow, horse, bird, snake, lizard, puppy, tiger, cheeta, jaguar, ant, butterfly, caterpillar, mouse, rat, cattle, monkey, panda, seal, baboon",24,45,Male,"Yes, I only spoke English growing up",NA,NA,NA,NA,mpeh|woln|eise|lnpk|nwsr|demi,0,8,11,0,13,12,12,mpeh_s,woln_s,eise_s,lnpk_s,nwsr_s,demi_s,13,12,8,0,12,11,9.333333333,23.86666667,4.885352256,11.5,44,24
