Progress,Duration (in seconds),Finished,ResponseId,t_consent_First Click,t_consent_Last Click,t_consent_Page Submit,t_consent_Click Count,t_landing_First Click,t_landing_Last Click,t_landing_Page Submit,t_landing_Click Count,inst1_t_First Click,inst1_t_Last Click,inst1_t_Page Submit,inst1_t_Click Count,inst2_t_First Click,inst2_t_Last Click,inst2_t_Page Submit,inst2_t_Click Count,cat_t_First Click,cat_t_Last Click,cat_t_Page Submit,cat_t_Click Count,cat_c,eise_t_First Click,eise_t_Last Click,eise_t_Page Submit,eise_t_Click Count,eise_c,lnpk_t_First Click,lnpk_t_Last Click,lnpk_t_Page Submit,lnpk_t_Click Count,lnpk_c,mpeh_t_First Click,mpeh_t_Last Click,mpeh_t_Page Submit,mpeh_t_Click Count,mpeh_c,qual_fr,qual_mc,qual_mc_na,qual_percs_1,qual_percs_2,qual_percs_3,qual_percs_4,qual_percs_5,qual_percs_6,qual_percs_7,qual_percs_8,qual_percs_9,qual_percs_10,qual_slide_1,qual_t_First Click,qual_t_Last Click,qual_t_Page Submit,qual_t_Click Count,qual_expl,prev_exp,prev_last,prev_first,prev_freq,rel_skill,rel_exp,input,input_7_TEXT,age,gender,catch,catch_4_TEXT,language,language_3_TEXT,language_2_TEXT,bugreport,hyp,comments,ResponseID,Q_TotalDuration,inst_bar,inst_crab,inst_barb,inst_mat,hypothetical_DO
100,587,TRUE,R_1H7Yef2Jbj97aK5,0,0,27.339,0,0,0,4.234,0,0,0,9.548,0,4.847,28.779,30.949,4,17.346,17.346,34.898,1,xoieFRmdbx,72.771,73.004,76.183,2, eXEsNMz8v3 ,71.687,72.342,75.117,2,eVhWQcgGp,72.836,73.053,75.272,2,Wl1ZkQXX9,,,,,,,,,,,,,,99,23.538,23.538,26.883,1,They would potentially have the best advice,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,Less than once a year,I was as skilled as most people,I was as experienced as most people,"With a trackpad

",,29,Female,Other,potato,"Yes, I only spoke English growing up",,,,Not sure!,,R_1H7Yef2Jbj97aK5,587,1,1,0,0,Q167|qual_slide|qual_t
100,587,TRUE,R_6lMWp8rZSgK3jOx,0,0,13.659,0,0,0,6.489,0,0,0,32.451,0,9.793,38.242,45.626,4,28.112,28.479,34.165,2, UUnmoPKOi8 ,76.031,76.285,81.004,2,L8drL3OaK  ,69.632,69.914,72.517,2,bY5euOeJGd  ,72.21,72.493,74.874,2,PSSNFerpKe  ,,,The participant who scored the best in the game,,,,,,,,,,,,29.283,29.283,30.542,1,If that person scored the highest they must have some insight on success.  ,"No, I've never played any version of this game before",,,Less than once a year,I was as skilled as most people,I was less experienced than most people,"With a computer mouse

",,59,Female,Other,potato,"Yes, I only spoke English growing up",,,,Probably about how quickly someone can learn the game. Did they have better success in subsequent rounds?  Longer words?  ,,R_6lMWp8rZSgK3jOx,587,0,0,0,1,Q167|qual_mc_na|qual_t
100,587,TRUE,R_3qaPMksgwDFUcHg,3.191,3.191,4.411,1,0,0,3.417,0,0,0,24.819,0,15.604,41.385,44.097,8,31.106,36.257,37.539,4,UhCzOcwim,72.338,76.61,79.375,3,gWXQd2xhuz,69.165,70.521,72.782,3,cQ3w5d6eN9,70.386,71.461,73.491,3,zXuq9gGO7M,,,,7 - Extremely helpful,7 - Extremely helpful,7 - Extremely helpful,6,6,5,5,5,4,4,,15.591,66.757,67.93,13,"The better they did, the more helpful their suggestion should be. ","No, I've never played any version of this game before",,,Less than once a year,I was less skilled than most people,I was less experienced than most people,"With a trackpad

",,27,Female,Other,potato,"Yes, I only spoke English growing up",,,,reaction time to combining letters to find words under pressure.,,R_3qaPMksgwDFUcHg,587,1,1,0,0,Q167|qual_percs|qual_t
100,587,TRUE,R_CglrY17hLPh3BVn,0,0,3.103,0,0,0,3.559,0,0,0,98.937,0,3.898,28.382,30.542,4,21.097,21.415,27.484,2,3Yd8xImc1F,73.666,73.962,77.934,2,zTWYDEFj8,71.17,71.394,73.705,2,N52HJGBst8,67.177,67.393,69.828,2,HoIRU8IDu1,Look for diagonal/crossed words.,,,,,,,,,,,,,,8.338,11.665,51.637,2,Many of the words that I found weren't in a straight line.,"No, I've never played any version of this game before",,,Less than once a year,I was less skilled than most people,I was less experienced than most people,"With a computer mouse

",,19,Female,Other,potato,"Yes, I only spoke English growing up",,,,Word scrambles?,,R_CglrY17hLPh3BVn,587,1,0,0,0,Q167|qual_fr|qual_t
100,588,TRUE,R_3e2fiw5j53ZsktS,0,0,22.31,0,0,0,15.217,0,0,0,25.318,0,6.16,25.135,27.482,4,30.073,30.701,33.79,2,HCqwe0V9Cw  ,78.699,79.125,82.285,2,9lsXPMxmCF  ,78.364,78.728,81.266,2,Ufeyc1M3qC  ,71.867,72.513,79.896,2,Q6Xz5QNz1h  ,,A participant who scored slightly better than you in the game,,,,,,,,,,,,,18.894,18.894,20.501,1,I feel like I did well but I could do better. I would take the advice of someone that did slightly better than me because it seems like advice that would be more relate-able. ,"Yes, I've played some version of this game before",Within the last 6 months,More than 5 years ago,A few times a month,I was more skilled than most people,I was more experienced than most people,"With a computer mouse

",,30,Female,Other,potato,"Yes, I only spoke English growing up",,,,To see how well people can find words in a scrambled grid of letters. ,,R_3e2fiw5j53ZsktS,588,0,0,0,0,Q167|qual_mc|qual_t
100,588,TRUE,R_u2jL6azRJQLqx1L,9.652,10.583,18.898,2,0,0,3.624,0,0,0,19.139,0,4.983,22.718,25.457,8,30.807,32.496,37.83,2,ia0gSpiini ,11.98,82.798,84.713,3,tadBm5fobJ  ,1.894,75.638,78.121,4,gmya26bSTk  ,2.198,75.436,78.618,4,TjeXFDpLhy ,,,,6,6,4,3,2,2,2,1 - Extremely unhelpful,1 - Extremely unhelpful,1 - Extremely unhelpful,,11.435,38.31,40.355,13,"i understood the game, but the bast players could give me tips to do better","Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,A few times a month,I was more skilled than most people,I was more experienced than most people,"With a trackpad

",,47,Male,Other,potato,"Yes, I only spoke English growing up",,,,how well people score compared to how well they think they play compared to others,,R_u2jL6azRJQLqx1L,588,0,0,0,0,Q167|qual_percs|qual_t
100,588,TRUE,R_1my3iIYoGdEnExy,0,0,24.232,0,0,0,5.007,0,0,0,32.778,0,4.576,24.379,27.16,6,29.418,29.418,32.521,1,fdJTfF5ki0  ,75.725,75.725,78.641,1,krnyUPO9u  ,68.399,68.399,72.527,1,FtMheRgqTR  ,68.514,68.514,72.722,1,qlaFl5la6X  ,,The participant who scored the best in the game,,,,,,,,,,,,,11.522,11.522,16.909,1,If they could give me some thought process on the decisions which influenced their selections of words than I might be able to decide which words to choose and which to leave from the ones available to gain a higher score.,"Yes, I've played some version of this game before",Within the last year,Within the last 3 years,A few times a year,I was as skilled as most people,I was as experienced as most people,"With a computer mouse

",,37,Female,Other,potato,"Yes, I only spoke English growing up",,,,Word recognition?,,R_1my3iIYoGdEnExy,588,0,0,0,0,Q167|qual_mc|qual_t
100,588,TRUE,R_1LnS4b8b6ctOLS1,4.526,4.526,6.386,1,0,0,6.953,0,0,0,30.349,0,6.18,30.885,35.114,4,37.917,38.221,43.482,2,2iN8IRayKR ,75.504,75.848,78.87,2,lbNmJmtEsv ,72.694,73.038,75.379,2,J16s0nMwoN ,68.932,69.252,71.938,2, EvEV0V1NwX  ,,,,,,,,,,,,,,99,36.116,36.116,38.082,1,The person with 99% would be the better person to ask.,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,Less than once a year,I was as skilled as most people,I was as experienced as most people,"With a computer mouse

",,40,Female,Other,potato,"Yes, I only spoke English growing up",,,,To see how well this game plays.,,R_1LnS4b8b6ctOLS1,588,0,0,0,0,Q167|qual_slide|qual_t
100,589,TRUE,R_2YWkbNX9AfAZwGe,3.474,3.474,9.137,1,0,0,6.567,0,14.192,14.192,16.145,1,6.477,23.085,24.888,8,29.428,33.249,35.227,3, y5RqR9XU1l  ,84.945,85.52,89.438,2,YLaviC7F1t  ,79.818,80.093,83.841,2,a4EjV7kYEL ,82.551,83.147,86.775,2,19ptGEksdU  ,,A participant who scored the same as you in the game,,,,,,,,,,,,,22.785,22.785,24.789,1,"I have nothing to offer the ones who scored better, and comparing who those who scored the same would be beneficial.","Yes, I've played some version of this game before",Within the last 6 months,Within the last 3 years,A few times a year,I was as skilled as most people,I was as experienced as most people,"With a trackpad

",,46,Female,Other,potato,"Yes, I only spoke English growing up",,,,not sure,,R_2YWkbNX9AfAZwGe,589,0,1,0,0,Q167|qual_mc|qual_t
100,589,TRUE,R_A7L21dUa6NUav9n,0,0,8.635,0,0,0,4.978,0,0,0,23.406,0,5.232,43.592,47.133,4,26.847,27.121,29.576,2,7ZwYwmjR7r  ,71.652,71.87,75.24,2,RIWEC19zMo  ,68.607,68.849,72.373,2,t6tGqBWqLe  ,70.578,70.804,73.554,2,jIXXI63ChL  ,,,,7 - Extremely helpful,6,5,2,2,2,1 - Extremely unhelpful,1 - Extremely unhelpful,1 - Extremely unhelpful,1 - Extremely unhelpful,,19.175,31.666,34.156,10,I feel that the higher percentile would have better advice and tips on how to preform better at the game.,"Yes, I've played some version of this game before",Within the last month,More than 5 years ago,A few times a week,I was as skilled as most people,I was as experienced as most people,"With a computer mouse

",,44,Female,Other,potato,"Yes, I only spoke English growing up",,,,To evaluate how well different people are good or not good at word scrabble games.,It was fun! Thanks for letting me participate!,R_A7L21dUa6NUav9n,589,0,0,0,1,Q167|qual_percs|qual_t
100,589,TRUE,R_2OOwPeQ2dAgyqcd,4.773,4.773,6.382,1,0,0,3.303,0,10.204,10.204,27.075,1,13.515,41.421,42.526,8,6.872,31.902,36.514,3,veRVL4l5Vn  ,6.149,77.034,79.493,3,Q8ir1CkXmo  ,3.541,72.173,75.209,5,dMj3HqJiBT  ,3.297,72.365,75.084,3,1KDSNUbcU  ,,,,7 - Extremely helpful,6,5,4,3,2,2,2,2,2,,16.442,30.889,33.494,12,"The higher their score, the better they did, and the more they could help me to improve.  If they scored poorly, I doubt they would help me to improve my score.","Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,A few times a year,I was as skilled as most people,I was less experienced than most people,"With a trackpad

",,30,Female,Other,potato,"Yes, I spoke English and these other languages growing up:",Spanish,,,People's perception of their and others' skill at word games,,R_2OOwPeQ2dAgyqcd,589,0,0,0,0,Q167|qual_percs|qual_t
100,589,TRUE,R_wXLyIN9nZqjG8fL,0,0,8.493,0,0,0,3.967,0,0,0,14.567,0,17.958,79.79,82.32,6,39.043,39.418,41.988,2,WUmnbnRJie  ,67.777,67.937,70.85,2,ud4oV52Dj  ,66.776,66.935,69.273,2,xTYs8hyWDm  ,65.446,65.614,67.876,2,RJG0hKzxGm  ,,,,7 - Extremely helpful,7 - Extremely helpful,6,5,5,4,3,2,2,1 - Extremely unhelpful,,21.996,40.796,43.863,10,It's a cascading effect.  Those scoring the best have the best advice those with the worst... the worst advice.  ,"Yes, I've played some version of this game before",Within the last year,Within the last year,A few times a year,I was as skilled as most people,I was as experienced as most people,"With a computer mouse

",,39,Male,Other,potato,"Yes, I only spoke English growing up",,,,Focus... focus on directions/letter arrangement.,,R_wXLyIN9nZqjG8fL,589,0,0,0,0,Q167|qual_percs|qual_t
100,589,TRUE,R_2Y54imzInyRhCeR,0,0,8.4,0,0,0,4.179,0,0,0,19.725,0,4.36,33.848,36.66,5,32.097,32.097,34.663,1,g4TbK3JlIS,84.278,84.278,86.327,1,TOuT6H5LJh ,70.008,71.805,75.876,2,ncTnuj8pZi ,74.792,74.792,77.308,1,KzkNX6Mqxg,,,"It won't matter, because there is no relationship between how well someone plays the game and how well they give advice about the game",,,,,,,,,,,,38.269,38.269,40.488,1,They may know how to play the game but they may not be good at explaining how to play.,"No, I've never played any version of this game before",,,A few times a year,I was more skilled than most people,I was more experienced than most people,"With a trackpad

",,33,Male,Other,potato,"Yes, I only spoke English growing up",,,,understanding people's ability to find words in a word search.,,R_2Y54imzInyRhCeR,589,1,0,0,0,Q167|qual_mc_na|qual_t
100,590,TRUE,R_XBxriBDmLTW1SRH,0,0,6.018,0,0,0,5.508,0,0,0,18.41,0,14.29,37.154,40.831,4,38.924,38.924,42.713,1,GlQyXKMW3Q  ,75.245,75.245,81.103,1,ZomrDgJoNJ,70.991,70.991,73.5,1,24tiITeTUs,72.404,72.404,74.701,1,nVUjP9ZuBE,,,,7 - Extremely helpful,6,4,3,2,2,2,2,1 - Extremely unhelpful,1 - Extremely unhelpful,,33.549,45.585,48.196,10,The smart players would be most helpful.,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,A few times a year,I was less skilled than most people,I was less experienced than most people,"With a trackpad

",,48,Male,Other,potato,"Yes, I only spoke English growing up",,,,Finding words in a game.,,R_XBxriBDmLTW1SRH,590,0,0,0,0,Q167|qual_percs|qual_t
100,590,TRUE,R_sdpucIEanmIvcyt,20.027,20.027,21.83,1,0,0,3.201,0,0,0,16.319,0,8.567,34.822,38.741,4,44.329,44.665,47.621,2,qe38Gj16pw,74.661,75.026,77.662,2,K8MHVOJTQE,69.915,70.224,72.816,2,Z09XLjvhDL,72.204,72.638,75.011,2,HaBJvMIEUE  ,,The participant who scored the best in the game,,,,,,,,,,,,,23.195,23.195,26.184,1,"The person who scored best probably has the best reflex times and also the best strategies. I can't improve my reflex time, but I could improve my strategies.","No, I've never played any version of this game before",,,A few times a year,I was as skilled as most people,I was as experienced as most people,"With a computer mouse

",,53,Male,Other,potato,"Yes, I only spoke English growing up",,,,I think it was about competitiveness and learning ability.,,R_sdpucIEanmIvcyt,590,0,0,0,1,Q167|qual_mc|qual_t
100,590,TRUE,R_3oI6NbkjWfrxpgX,0,0,18.004,0,0,0,5.024,0,16.445,16.445,29.276,1,7.519,36.399,40.405,4,3.629,34.89,36.494,2,WpnLTFsTM  ,71.337,71.337,73.336,1,pjbnw0FzvQ ,74.159,74.159,76.049,1,e0VRI3JGW,71.517,71.517,72.779,1,wgRZetIsPT ,,A participant who scored slightly worse than you in the game,,,,,,,,,,,,,7.074,25.302,26.135,2,"It seems like someone who did not do well would have better advice, but I do not think someone that did too poorly would be able to give good advice.","Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,Less than once a year,I was less skilled than most people,I was less experienced than most people,"With a computer mouse

",,30,Female,Other,potato,"Yes, I only spoke English growing up",,,"I was unable to deselect some squares when I made a mistake during one of the games, otherwise, everything was fine.",I do not know,,R_3oI6NbkjWfrxpgX,590,1,1,0,0,Q167|qual_mc|qual_t
100,590,TRUE,R_dmnJUJbTQXPBSX7,0,0,9.792,0,0,0,3.787,0,17.47,17.47,27.482,1,1.761,46.552,49.972,7,30.343,30.343,32.543,1,NRX9g93BQh,9.506,80.582,81.941,2,9aBfWRmPyp,72.769,72.769,75.061,1,2bxZ7bDNVL,69.115,69.115,70.561,1,Hws1wfrrwz ,,The participant who scored the best in the game,,,,,,,,,,,,,46.112,46.112,47.733,1,I believe that the person who does it the best might have the best insight on the patterns to look for and the methods on getting the most words.,"No, I've never played any version of this game before",,,I never play word-finding games,I was less skilled than most people,I was as experienced as most people,"With a computer mouse

",,29,Male,Other,potato,"Yes, I spoke English and these other languages growing up:",Chinese,,,The ability of people to recognize more patterns over time.,,R_dmnJUJbTQXPBSX7,590,1,1,0,0,Q167|qual_mc|qual_t
100,591,TRUE,R_2TNQDCPej7snbU6,0,0,13.768,0,0,0,4.589,0,0,0,14.99,0,32.053,61.545,73.543,4,31.041,31.346,35.422,2, LzOXN4ZCOw ,84.566,84.868,87.734,2,nWcEHSyci  ,74.537,74.868,77.748,2,lt9CRGdeb9,70.363,70.626,87.076,2,lWYNq2bz8p ,,,,,,,,,,,,,,99,35.602,35.602,37.209,1,They did the best,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,A few times a week,I was as skilled as most people,I was less experienced than most people,"With a computer mouse

",,47,Male,Other,potato,"Yes, I only spoke English growing up",,,,not sure,,R_2TNQDCPej7snbU6,591,0,0,0,0,Q167|qual_slide|qual_t
100,592,TRUE,R_2wtLDh6ZAsjWyyY,5.774,5.774,7.242,1,0,0,6.352,0,17.764,17.764,19.844,1,3.982,40.859,42.998,9,12.507,39.747,40.897,6,rVUBGe05j ,15.552,87.948,90.846,6,6v8lJyQqd,4.674,77.186,78.265,5,90slw7HGX,4.208,76.385,77.417,5,8BLO5xH4s2,,,,7 - Extremely helpful,6,5,4,4,3,2,2,1 - Extremely unhelpful,1 - Extremely unhelpful,,30.14,61.503,63.93,12,Those who performed better would most likely have the best advice to give,"Yes, I've played some version of this game before",Within the last month,Within the last 3 years,A few times a month,I was as skilled as most people,I was as experienced as most people,"With a trackpad

",,40,Female,Other,potato,"Yes, I only spoke English growing up",,,,I am not sure,,R_2wtLDh6ZAsjWyyY,592,0,0,0,0,Q167|qual_percs|qual_t
100,592,TRUE,R_1JDaD7oH0It9AUH,3.503,7.469,8.345,3,0,0,3.993,0,27.142,27.158,29.748,2,8.786,37.953,38.505,20,11.937,55.143,57.365,7,gYQDHCreX,1.757,70.845,72.913,3,KUnPZuh2h4  ,2.616,70.02,72.291,4,ouU9zSDH0k,2.908,80.049,80.694,8, 4p9rcMUCz8,,,The participant who scored the best in the game,,,,,,,,,,,,16.809,18.831,21.29,2,"I think the participant who scored the highest would be able to give some valuable insight into how he/she scored the highest and offer some advice and possible ""shortcuts"" on how to do better next time.","Yes, I've played some version of this game before",Within the last year,Within the last year,A few times a month,I was as skilled as most people,I was as experienced as most people,"With a computer mouse

",,45,Male,Other,potato,"Yes, I only spoke English growing up",,,It was hard at times to get the mouse to select the letters that I wanted.,If we are able to learn from our mistakes and improve our performance.,Thank you for allowing me to participate.,R_1JDaD7oH0It9AUH,592,0,1,0,0,Q167|qual_mc_na|qual_t
100,592,TRUE,R_33Blzs3FiaCt5ia,0,0,8.969,0,0,0,2.56,0,0,0,13.42,0,4.403,21.058,23.769,4,30.086,30.086,33.932,1,ZEGHVj4ni8,73.806,73.806,77.433,1,qX3UvlMKnf,71.995,71.995,76.032,1,SwKTWlVRjf,73.17,73.17,76.666,1,Q6v1Ol2586,,,,,,,,,,,,,,2,33.644,33.644,35.676,1,The struggles of the lowest performing would be the most helpful in determining the challenges.  The very successful simply have little issue and the middling would profess issues that would plague most people,"No, I've never played any version of this game before",,,Less than once a year,I was less skilled than most people,I was less experienced than most people,"With a computer mouse

",,47,Male,Other,potato,"Yes, I spoke English and these other languages growing up:",French,,,The ability to extend language skills,,R_33Blzs3FiaCt5ia,592,1,0,1,0,Q167|qual_slide|qual_t
100,592,TRUE,R_1BXgX5DDXd5sYcJ,0,0,11.597,0,0,0,3.929,0,0,0,33.752,0,5.133,21.732,23.904,5,24.599,25.17,29.184,2,uwv24GvDQH ,78.147,78.147,83.071,1,kiYWKiqxTI ,74.641,74.641,77.899,1,VRtImZXYT6,73.188,73.188,76.432,1,lR1QY0JwaI,,,,5,6,6,5,4,3,2,2,1 - Extremely unhelpful,1 - Extremely unhelpful,,28.709,43.492,44.478,10,"If you get the game and are a good speller, the advice might help somewhat. However, the lower the percentile, the less you must know the game, so advice won't help you much.","Yes, I've played some version of this game before",Within the last year,More than 5 years ago,A few times a year,I was as skilled as most people,I was as experienced as most people,"With a computer mouse

",,59,Female,Other,potato,"Yes, I only spoke English growing up",,,,People's opinions of their own abilities?,"Thanks for having me today, and have a happy new year!",R_1BXgX5DDXd5sYcJ,592,0,0,0,0,Q167|qual_percs|qual_t
100,593,TRUE,R_3LjQ4lgUb9lFuEJ,7.254,7.254,8.696,1,0,0,2.579,0,0,0,31.812,0,6.187,57.323,59.179,8,24.583,29.074,55.966,2,0QTid2Jr5H,2.542,71.648,75.554,3,bY9oME4kO9,66.573,67.752,70.686,2,EgzK8Cpyy,1.835,68.757,72.024,3,yrZrPE6LqP,,,,7 - Extremely helpful,7 - Extremely helpful,7 - Extremely helpful,6,5,4,2,1 - Extremely unhelpful,1 - Extremely unhelpful,1 - Extremely unhelpful,,13.097,46.398,47.987,17,Advice from people who did better would be more helpful,"No, I've never played any version of this game before",,,Less than once a year,I was less skilled than most people,I was less experienced than most people,"With a trackpad

",,26,Male,Other,potato,"Yes, I only spoke English growing up",,,It was sometimes hard to select the different boxes. I didn't know if I should click and drag (that usually didn't work) or just click once and hover.,Improving over time for a game,,R_3LjQ4lgUb9lFuEJ,593,1,1,0,0,Q167|qual_percs|qual_t
100,593,TRUE,R_1jTxGIJn9jMjreX,0,0,12.881,0,0,0,3.168,0,0,0,13.84,0,4.255,27.576,30.425,6,23.868,23.868,25.489,1,u6VymQWvrU,73.251,73.251,74.951,1,PfHufYMFX,74.036,74.036,76.05,1,X3PwTrtZnx,69.358,71.238,72.704,2,bgFKgkPgJ4,"Use a mouse, not a trackpad. Build on words that you have already found.",,,,,,,,,,,,,,22.371,22.371,41.02,1,I struggled a little bit with finding the words on my laptop where I only have a trackpad. Building on words that you have already found lowers time.,"Yes, I've played some version of this game before",Over a year ago,Within the last 5 years,Less than once a year,I was more skilled than most people,I was less experienced than most people,"With a trackpad

",,24,Male,Other,potato,"Yes, I only spoke English growing up",,,,Individual strategy for boggle,,R_1jTxGIJn9jMjreX,593,1,0,1,0,Q167|qual_fr|qual_t
